NO.,AZV1,AZV2,AZV3,AZV4,AZV5,ASV1,ASV2,ASV3,ASV4,ASV5,DSV1,DSV2,DSV3,DSV4,DSV5,AZS1,AZS2,AZS3,AZS4,AZS5,ASZ1,ASZ2,ASZ3,ASZ4,ASZ5,DN2S1,DN2S2,DN2S3,DN2S4,DN2S5,DN2I1,DN2I2,DN2I3,DN2I4,DN2I5,ASI1,ASI2,ASI3,ASI4,ASI5,DSI1,DSI2,DSI3,DSI4,DSI5,ASN1,ASN2,ASN3,ASN4,ASN5,DSN1,DSN2,DSN3,DSN4,DSN5,DN2N1,DN2N2,DN2N3,DN2N4,DN2N5,ANS1,ANS2,ANS3,ANS4,ANS5,ANV1,ANV2,ANV3,ANV4,ANV5,AZN1,AZN2,AZN3,AZN4,AZN5,ANZ1,ANZ2,ANZ3,ANZ4,ANZ5,ANI1,ANI2,ANI3,ANI4,ANI5,DSZ1,DSZ2,DSZ3,DSZ4,DSZ5,ANN1,ANN2,ANN3,ANN4,ANN5,DN2Z1,DN2Z2,DN2Z3,DN2Z4,DN2Z5
350,4.756786,1.290599,9.395102,78.296529,4.523377,0.542512,0.018352,3.13646,726.599665,0.492071,0.310542,0.009176,-99,-99,0.286178,183.101241,1964.672874,58.170956,2.44225,173.177539,1.538065,0.132082,5.368011,249.183352,1.496224,3.330046,0.611375,7.906782,124.055496,3.250594,0.043407,0.000099,0.907904,8699.234069,0.04336,0.248899,0.003401,2.163157,1532.174786,0.243691,0.136094,0.001199,1.557889,3250.080002,0.118824,4.729083,1.227797,9.428982,80.640778,4.630125,2.585784,0.432985,6.790679,171.056842,2.257649,0.824734,0.035876,3.95746,457.854425,0.823841,70.075628,273.16853,36.229378,5.990441,68.088471,1.881974,0.200076,5.919987,196.954161,1.803999,44.251811,105.03831,28.922443,8.969225,43.79106,5.545995,1.631938,10.25592,69.16368,5.526706,0.900949,0.042759,4.136935,425.326345,0.900549,0.8435,0.048359,3.859018,523.26869,0.723253,17.118026,15.436127,18.032481,22.385597,17.110431,0.267472,0.003815,2.251052,1415.326916,0.265979
351,4.918659,1.392859,9.72243,82.97379,4.521755,0.553186,0.019715,3.223521,782.941483,0.487771,0.320125,0.010979,-99,-99,0.270664,200.369851,2252.889051,62.321412,2.610856,187.848204,1.573131,0.13137,5.568567,268.852117,1.528631,3.323724,0.57996,8.10231,138.675238,3.241071,0.041691,0.000087,0.912906,10006.24821,0.041649,0.252799,0.003336,2.23634,1662.7008,0.247347,0.1385,0.001187,1.609722,3579.029191,0.11986,5.055981,1.334327,10.001218,83.13504,4.946941,2.769992,0.474923,7.198894,178.95146,2.397191,0.833814,0.034831,4.082638,500.312411,0.832977,73.236386,284.162229,37.983816,6.453751,71.028134,1.880024,0.197616,6.039718,215.001112,1.765672,48.989062,122.821144,31.204262,9.129588,48.369364,5.615845,1.591706,10.586529,75.980826,5.592255,0.905999,0.041094,4.25607,469.622386,0.905412,0.864763,0.048567,3.997153,577.450815,0.729501,18.119976,16.437568,19.033725,23.481119,18.108239,0.258668,0.003391,2.27103,1618.248696,0.25714
352,6.551102,1.879745,12.779616,108.62331,5.970161,0.451747,0.009445,3.340398,1639.835939,0.406535,0.249694,0.004317,-99,-99,0.178234,408.006484,6836.406329,102.03498,2.039934,392.346972,1.278126,0.065821,5.732098,584.538048,1.249836,4.171632,0.695842,10.361814,186.969828,4.086829,0.03229,0.00004,0.916105,22457.18404,0.032267,0.204061,0.001665,2.292278,3602.060497,0.200175,0.109187,0.00055,1.642398,7657.00389,0.098314,5.305585,1.125619,11.688371,138.540788,5.204539,2.83885,0.371939,8.374621,294.50015,2.556168,0.839553,0.027149,4.671238,863.737848,0.838944,120.532634,583.578415,55.662586,6.558146,117.77871,1.974434,0.16488,7.065043,355.768729,1.860535,81.034268,256.21504,45.814077,9.30841,80.412008,5.798789,1.31072,12.260166,128.840076,5.764821,0.92406,0.032864,4.901176,794.452655,0.92375,0.683247,0.022106,4.095051,1295.508982,0.607167,24.025566,22.216011,24.991194,30.555871,24.017499,0.202367,0.001596,2.290248,3654.922527,0.201146
353,5.694959,1.670912,11.110964,98.820539,4.985215,0.545322,0.01585,3.428344,1073.643039,0.474467,0.309526,0.007851,-99,-99,-99,259.38867,3145.252307,76.509184,2.529257,249.633843,1.568859,0.111128,5.977867,373.338657,1.538477,3.541202,0.569711,8.975053,176.958698,3.463886,0.036784,0.000059,0.919629,15519.75026,0.036756,0.240784,0.002613,2.342335,2369.256887,0.236287,0.130112,0.000878,1.682914,5069.370086,0.115624,5.53803,1.382324,11.233444,103.011169,5.434601,2.992576,0.464386,8.070971,220.407395,2.659356,0.846035,0.031167,4.410385,674.77175,0.845398,89.124095,364.222814,44.971466,7.170962,86.759926,1.965109,0.189102,6.600637,280.330965,1.817062,61.133095,164.81868,37.429685,9.634897,60.689797,6.020496,1.621587,11.728466,100.866957,5.943367,0.91456,0.036406,4.585752,636.474808,0.914059,0.84016,0.036612,4.272428,841.249899,0.74253,21.034891,19.258884,21.992494,27.672818,21.023368,0.241111,0.002586,2.348602,2469.274296,0.238601
354,5.302057,1.647223,10.035175,84.575974,4.728774,0.655923,0.025626,3.523535,703.703616,0.581874,0.371075,0.012248,-99,-99,-99,172.449345,1585.782558,58.22445,3.051856,166.49666,1.696426,0.14671,5.81055,271.467472,1.679826,3.046807,0.48293,7.768576,162.100614,2.989219,0.042383,0.00009,0.920532,10784.63102,0.042355,0.276255,0.003927,2.341671,1653.612978,0.272042,0.149647,0.001302,1.68814,3420.586739,0.134211,5.525101,1.570989,10.472271,82.680649,5.440836,2.992935,0.52065,7.549591,171.029337,2.684219,0.84766,0.035973,4.116743,539.231551,0.847094,65.316435,224.648645,35.917231,7.734687,63.720313,2.037796,0.23314,6.275865,216.661214,1.895466,47.508379,114.554205,30.764746,10.098497,47.13354,5.580029,1.584722,10.543424,85.79234,5.538204,0.89811,0.040394,4.237344,519.70363,0.897398,0.90752,0.045755,4.198742,544.572117,0.854793,17.962204,16.157548,18.949979,25.985182,17.947955,0.262137,0.003466,2.287416,1785.346337,0.261123
355,6.325516,1.878562,12.370597,112.298006,5.377574,0.507879,0.012465,3.50154,1452.934492,0.432882,0.289461,0.00639,-99,-99,0.202499,354.013317,5273.437709,94.910871,2.36279,339.279108,1.490327,0.088926,6.1923,500.681532,1.459011,3.842882,0.595998,9.935959,208.225587,3.752224,0.032777,0.000041,0.922972,22038.08094,0.032752,0.225132,0.002027,2.407166,3200.699428,0.220567,0.121584,0.000685,1.725219,6940.628657,0.106471,5.853444,1.369938,12.274188,123.103824,5.73473,3.161181,0.462725,8.796926,266.947256,2.76825,0.852197,0.027974,4.706252,847.618498,0.851555,109.73818,490.280372,53.036231,7.433398,106.668799,1.967037,0.171003,6.997602,351.242139,1.792899,77.409293,235.104024,44.748835,9.650118,76.623561,6.206077,1.537787,12.647657,125.763121,6.102269,0.924345,0.032895,4.901733,797.544043,0.923886,0.7953,0.029331,4.38163,1388.489523,0.645095,24.032963,22.236929,24.994033,30.674771,24.021027,0.218916,0.001903,2.376856,3495.774646,0.215746
356,7.53193,2.275696,14.550105,132.991442,6.464263,0.401609,0.006358,3.383854,2520.505428,0.360094,0.225842,0.003049,-99,-99,-99,601.663561,12999.51569,133.000966,1.849145,577.088323,1.186883,0.05214,5.906213,881.082255,1.142248,4.83229,0.820414,11.964063,221.724313,4.71268,0.027964,0.000026,0.915694,35215.12937,0.027935,0.177222,0.001089,2.293895,5627.456345,0.17354,0.095906,0.00038,-99,-99,-99,5.316658,0.980147,12.564181,187.581878,5.206209,2.877169,0.341636,-99,-99,-99,0.838924,0.023506,5.015464,1173.837646,0.838061,163.105328,937.246839,69.48474,6.627355,158.855578,2.035099,0.152997,7.701429,468.593457,1.915522,103.499383,366.298658,55.501273,9.892559,101.719402,6.322424,1.470524,13.64619,169.326372,6.114462,0.932163,0.028981,5.287805,1070.621697,0.931895,0.63811,0.020964,-99,-99,0.428399,27.964901,26.0828,28.962498,35.68739,27.95684,0.188852,0.00133,2.356621,5618.925214,0.182208
357,4.748612,1.358967,9.596034,98.157779,3.976378,0.519403,0.016439,3.178119,875.556149,0.441886,0.295847,0.008558,-99,-99,0.163268,209.551883,2335.713127,65.204556,2.761361,194.249961,1.778328,0.174959,6.01484,278.271056,1.675181,3.515063,0.614539,8.543721,143.249578,3.436922,0.039648,0.000075,0.912272,11571.71942,0.039612,0.238456,0.002813,2.226949,1931.928475,0.233872,0.129559,0.000974,1.598471,4415.610196,0.113098,5.00757,1.240411,10.205161,91.996594,4.911322,2.720736,0.429628,7.325114,210.267152,2.375068,0.832616,0.033071,4.180555,551.034258,0.831862,81.790048,335.837709,41.159662,6.325974,79.554189,1.874314,0.199476,6.113343,229.943884,1.682001,49.006027,120.115147,31.789047,10.663809,46.958395,6.8997,2.711442,11.823537,75.833437,6.461081,0.910747,0.039571,4.372274,517.021414,0.909896,0.956641,0.080063,-99,-99,-99,19.125686,17.450847,20.036276,24.620067,19.107824,0.299661,0.005288,2.456875,1744.064312,0.27784
358,6.377275,1.893156,12.420829,115.376828,5.37082,0.444623,0.009142,3.305648,1652.439175,0.39418,0.24742,0.004238,-99,-99,0.204649,390.145696,6344.489154,99.641147,2.063485,373.490247,1.379878,0.079843,5.92994,568.416695,1.327107,4.243164,0.722201,10.446621,184.905616,4.151471,0.032185,0.00004,0.914581,22500.04358,0.032158,0.200237,0.001604,2.270353,3655.451328,0.196284,0.107457,0.000536,1.62604,7768.386987,0.095753,5.20616,1.084428,11.576575,140.594282,5.103394,2.793875,0.362214,8.29121,298.784115,2.489586,0.836801,0.026976,4.663466,865.386291,0.836115,123.18001,612.21936,56.245453,6.458904,120.17349,1.971778,0.167272,7.040116,353.315031,1.835368,76.985943,237.460357,44.454429,9.711265,74.874908,6.613809,2.033518,12.88899,125.397731,6.220136,0.924162,0.032875,4.901371,795.550804,0.923794,0.707677,0.027315,4.075302,1543.592555,0.569223,24.028222,22.223716,24.992185,30.598108,24.018656,0.227198,0.002453,2.384403,3639.937175,0.212313
359,6.622821,1.953695,12.75707,116.332322,5.766689,0.473309,0.010101,3.428904,1627.317456,0.430039,0.2625,0.004578,-99,-99,0.211554,373.153364,5732.366419,97.592151,2.184585,359.305462,1.41559,0.083779,6.00851,574.812999,1.363567,4.12138,0.680181,10.298387,195.754601,4.036879,0.032365,0.00004,0.917157,23201.29237,0.032341,0.206713,0.001706,2.307481,3678.777041,0.202879,0.110908,0.000569,1.6515,7967.98151,0.098475,5.37454,1.152977,11.765893,141.491425,5.274858,2.883595,0.384333,8.421033,306.460827,2.560353,0.841485,0.027274,4.6766,892.357399,0.840866,118.512182,565.038439,55.191704,6.884938,115.807695,2.040947,0.174018,7.196568,358.488735,1.93849,76.457474,233.278867,44.324416,10.004115,74.515363,6.5607,2.0084,12.834149,130.645119,6.166041,0.921502,0.032681,4.894417,824.420604,0.921215,0.723056,0.028194,4.130507,1570.370382,0.588679,23.959053,22.092123,24.956727,31.708485,23.951585,0.227184,0.002455,2.384278,3773.932752,0.212302
360,6.587794,1.924576,12.899451,120.491883,5.6218,0.432208,0.008318,3.321891,1844.250635,0.383575,0.240806,0.003865,-99,-99,0.199955,431.752357,7517.298727,106.783505,2.005304,412.941633,1.34962,0.073294,5.978016,622.404018,1.299225,4.374661,0.740365,10.807177,193.393719,4.276732,0.031036,0.000036,0.915219,25091.48225,0.03101,0.194966,0.001467,2.282505,4039.011277,0.190967,0.104674,0.000492,1.634225,8598.874238,0.092986,5.264095,1.069209,11.860242,149.59301,5.156107,2.826189,0.358445,8.49168,318.476824,2.510616,0.837976,0.026051,4.755616,929.314157,0.837274,132.114638,679.01122,59.349865,6.487251,128.809559,1.97379,0.160627,7.184068,381.274387,1.844203,82.696171,264.119717,46.947732,9.709909,80.413677,6.661082,1.969736,13.190232,133.323181,6.278277,0.926897,0.031842,5.002181,852.495556,0.926571,0.693021,0.024667,4.122236,1605.210608,0.563262,25.02621,23.213048,25.992094,31.573909,25.017421,0.220146,0.002196,2.393781,4018.963102,0.206277
361,6.840177,1.99795,13.388713,124.374535,5.845171,0.417927,0.0075,3.327046,2056.599381,0.371257,0.233264,0.003498,-99,-99,0.192276,483.322185,9112.995554,115.011703,1.930165,461.604069,1.302851,0.066003,5.978838,692.87568,1.251909,4.529074,0.767211,11.194613,200.952997,4.422427,0.029937,0.000032,0.915356,27904.75612,0.029911,0.188895,0.00133,2.287357,4478.646723,0.184834,0.101547,0.000449,1.637132,9604.658043,0.089676,5.28906,1.042582,12.103556,159.951669,5.175347,2.843319,0.35176,8.66289,343.023502,2.510914,0.838247,0.025139,4.843608,996.598433,0.837503,142.249599,760.703462,62.698989,6.474697,138.560277,1.975508,0.154653,7.323223,409.17143,1.850331,89.217277,295.628698,49.676352,9.644939,86.881116,6.638704,1.87822,13.416805,142.830776,6.269553,0.929446,0.030872,5.101019,911.476786,0.929153,0.672207,0.022483,4.113257,2007.022573,0.524578,26.024492,24.203637,26.992053,32.552742,26.016294,0.211268,0.001945,2.388852,4476.620379,0.198198
362,7.089748,2.057931,13.891204,128.388874,6.096821,0.402526,0.006717,3.323624,2296.534598,0.357974,0.225182,0.00315,-99,-99,0.182218,541.920094,11131.13561,123.858681,1.851259,516.298643,1.253498,0.059142,5.965612,772.662297,1.202119,4.702689,0.801269,11.604787,207.69552,4.58547,0.028891,0.000029,0.915116,30947.98725,0.028863,0.182333,0.001198,2.286472,4976.342059,0.178221,0.098218,0.000408,1.635533,10866.54821,0.085888,5.287657,1.007786,12.313029,171.598002,5.168402,2.848331,0.343014,8.807614,374.708559,2.490748,0.837838,0.024252,4.928049,1067.171974,0.837032,153.532962,857.865012,66.272213,6.430336,149.388988,1.977066,0.149089,7.459786,438.142751,1.85609,96.03616,330.428131,52.459526,9.588906,93.578213,6.617717,1.794285,13.639547,152.650126,6.261432,0.931825,0.029958,5.19799,972.45859,0.931561,0.6505,0.020509,-99,-99,-99,27.022934,25.194957,27.992034,33.533055,27.015274,0.202911,0.001728,2.383252,4972.892023,0.190553
363,6.810845,2.04674,13.118522,121.041729,5.807594,0.45889,0.009217,3.432685,1790.358608,0.412123,0.254962,0.004221,-99,-99,-99,412.466954,6716.914346,104.610855,2.122979,397.927215,1.379733,0.076257,6.048889,632.184455,1.332534,4.256014,0.699479,10.662874,204.286466,4.166158,0.031199,0.000036,0.917635,25841.94976,0.031175,0.200808,0.001551,2.31732,4061.288411,0.196982,0.107745,0.000518,1.657911,8768.631607,0.095449,5.421811,1.130873,12.041146,150.418089,5.318503,2.909112,0.377695,8.61476,324.764134,2.577117,0.84237,0.02632,4.768169,957.10925,0.841735,127.42193,630.168632,58.3078,6.904356,124.426073,2.038071,0.169364,7.311729,383.029211,1.916581,82.046227,258.553937,46.797089,10.016828,80.018461,6.613641,1.949232,13.139163,139.63277,6.227324,0.924516,0.031678,4.995773,883.498396,0.924206,0.704492,0.025186,4.182144,1597.908929,0.594313,24.961929,23.093221,25.958796,32.722163,24.95357,0.220003,0.002194,2.39332,4188.702296,0.206279
364,6.565294,1.986223,12.782254,120.086418,5.423143,0.431999,0.008371,3.313632,1816.409749,0.379136,0.240584,0.003915,-99,-99,-99,430.284394,7395.814663,106.696993,2.009809,412.849953,1.34669,0.072855,5.97381,625.280314,1.298694,4.375227,0.739994,10.809043,193.287256,4.279178,0.031035,0.000036,0.91521,25086.17037,0.03101,0.194795,0.001463,2.281754,4035.971556,0.190884,0.104493,0.000489,1.633434,8562.705975,0.092964,5.259475,1.066456,11.856341,149.480428,5.153866,2.821303,0.356325,8.487573,317.137258,2.510033,0.837955,0.026049,4.755573,929.117421,0.837265,132.142445,679.119196,59.359542,6.491821,128.869888,1.971222,0.163046,7.158029,377.674063,1.818412,82.595038,263.06386,46.929572,9.734836,80.390163,6.664309,1.972345,13.19243,134.203106,6.279333,0.926992,0.031853,5.002363,853.62319,0.926611,0.689896,0.024414,4.128545,1579.986129,0.575502,25.028778,23.220603,25.993039,31.615674,25.018494,0.220042,0.002193,2.393601,4044.42907,0.206321
365,7.03146,2.204736,13.654213,125.55611,5.735387,0.395517,0.006578,3.279875,2244.633805,0.344048,0.220263,0.003115,-99,-99,0.192752,555.965752,11272.60765,126.024802,1.814442,539.10582,1.168999,0.048702,5.798702,792.017721,1.150118,4.755457,0.815623,11.676649,204.334779,4.648082,0.028828,0.000029,0.914137,30999.7113,0.028802,0.179257,0.001153,2.268434,5035.598688,0.175626,0.096132,0.000386,1.62016,10921.80437,0.084458,5.198441,0.969573,12.215889,173.641334,5.093159,2.787835,0.32489,8.724829,376.613944,2.449291,0.836019,0.024144,4.922778,1068.955562,0.835272,155.531499,877.249203,66.735415,6.335347,151.647123,1.970435,0.155282,7.395583,429.152404,1.79734,97.292159,332.681245,52.988321,9.554886,96.34321,6.187375,1.366495,13.34215,154.82063,6.092714,0.932054,0.029981,5.198443,975.877467,0.931656,0.614552,0.015101,4.138258,1708.831944,0.566634,27.029565,25.214413,27.994471,33.650947,27.018038,0.190137,0.001282,2.3405,4957.195992,0.187719
366,6.608802,1.933205,12.982158,118.317569,5.835358,0.423916,0.007993,3.289861,1882.650162,0.376023,0.237162,0.003747,-99,-99,0.187156,461.271432,8768.053601,110.120331,1.963668,437.294762,1.25968,0.062465,5.788453,637.746091,1.222806,4.4503,0.770123,10.894822,190.609929,4.342908,0.030932,0.000036,0.913654,25174.74112,0.030902,0.191292,0.001413,2.260496,4124.389138,0.18721,0.103141,0.000481,1.615437,9400.774549,0.089199,5.164889,1.030016,11.745883,152.755153,5.054666,2.784797,0.350705,8.394055,348.176835,2.408379,0.835174,0.025884,4.747484,932.397819,0.834348,135.011217,712.32982,59.972163,6.359985,131.441476,1.973694,0.160812,7.182811,380.788164,1.843052,85.505288,280.346169,47.79415,9.711377,83.55627,6.220826,1.580334,12.848693,133.689583,6.031309,0.9269,0.031843,5.002185,852.530852,0.926571,0.663015,0.020581,4.083557,1412.919122,0.568087,25.026306,23.213423,25.992115,31.575217,25.017406,0.206436,0.001758,2.338855,3985.858507,0.199643
367,6.613751,2.016644,12.879239,115.758801,5.619545,0.4358,0.008534,3.327688,1795.84607,0.382384,0.24236,0.00398,-99,-99,-99,442.77611,7763.284123,108.362519,2.00563,426.841341,1.2746,0.062551,5.838027,632.451446,1.250228,4.342345,0.727542,10.7704,194.596519,4.24999,0.03108,0.000036,0.915887,25048.63331,0.031057,0.196423,0.001487,2.29145,3997.700314,0.19255,0.105189,0.000494,1.64112,8352.835436,0.094305,5.303433,1.083984,11.906725,148.062975,5.198858,2.840112,0.359859,8.527509,309.364275,2.546242,0.839172,0.026122,4.759091,927.727159,0.838527,130.906366,665.430226,59.089858,6.551401,127.730357,1.971119,0.163253,7.156647,377.110362,1.817171,84.836791,271.90463,47.738539,9.544119,83.971844,6.091425,1.417083,12.779707,135.680214,6.009459,0.926996,0.031853,5.002367,853.660621,0.92661,0.674181,0.019988,4.165765,1376.764908,0.611258,25.028881,23.221015,25.99306,31.61706,25.018473,0.203262,0.001571,2.335549,4008.899673,0.200865
368,6.674043,1.948587,13.075913,114.674166,5.953344,0.431429,0.008292,3.318583,1844.819287,0.382716,0.240428,0.003853,-99,-99,0.191388,459.08662,8509.432512,110.108032,1.970465,439.047492,1.241027,0.05964,5.75627,642.214244,1.213565,4.382218,0.74297,10.81663,193.105357,4.284395,0.031026,0.000036,0.915065,25095.34685,0.031,0.194524,0.00146,2.279989,4043.91541,0.190558,0.104429,0.000489,1.632117,8627.987311,0.092663,5.252142,1.064074,11.847172,149.774645,5.145072,2.819583,0.356593,8.480729,319.555086,2.501896,0.837696,0.026034,4.754815,929.457291,0.836989,132.399242,682.092442,59.413414,6.475974,129.087004,1.973691,0.160823,7.182741,380.743392,1.842986,86.413442,282.47771,48.170464,9.468016,85.459725,5.944964,1.333404,12.642376,135.78209,5.895757,0.9269,0.031843,5.002185,852.531861,0.926571,0.663326,0.019994,4.101985,1416.020202,0.579595,25.026309,23.213441,25.992115,31.575254,25.017404,0.198596,0.001487,2.310681,4010.392897,0.196938
369,6.849408,2.010672,13.43248,119.348047,5.985395,0.408206,0.007172,3.282549,2071.005056,0.359183,0.228036,0.003371,-99,-99,-99,511.728583,9980.862444,118.65967,1.864099,493.764739,1.188028,0.052316,5.74145,720.643913,1.166885,4.614119,0.797449,11.298409,197.116136,4.504809,0.029829,0.000032,0.913679,27999.54551,0.0298,0.184615,0.001268,2.261636,4578.065927,0.180737,0.099355,0.00043,1.615431,10216.74394,0.086315,5.169225,0.994205,11.967455,163.502355,5.060631,2.781929,0.336933,8.548059,364.883712,2.416806,0.83521,0.024961,4.834734,999.983768,0.834405,145.537885,797.398712,63.416655,6.32701,141.761257,1.973118,0.156902,7.297971,405.482473,1.825639,91.771481,306.133019,50.575622,9.511026,90.927901,6.051506,1.335048,12.98571,144.56329,5.994913,0.929531,0.030881,5.101185,912.598269,0.929189,0.631658,0.016988,4.107483,1539.254733,0.574421,26.026882,24.210665,26.992934,32.592795,26.017303,0.193382,0.001358,2.322393,4458.599957,0.191894
370,6.675337,1.943365,13.082366,114.643609,5.963363,0.423916,0.007993,3.289861,1882.650162,0.376023,0.237162,0.003747,-99,-99,0.187156,467.800887,8861.394953,111.139887,1.930424,447.366488,1.219683,0.057617,5.706144,654.414992,1.192246,4.4503,0.770123,10.894822,190.609929,4.342908,0.030932,0.000036,0.913654,25174.74112,0.030902,0.191292,0.001413,2.260496,4124.389138,0.18721,0.103141,0.000481,1.615437,9400.774549,0.089199,5.164889,1.030016,11.745883,152.755153,5.054666,2.784797,0.350705,8.394055,348.176835,2.408379,0.835174,0.025884,4.747484,932.397819,0.834348,135.011217,712.32982,59.972163,6.359985,131.441476,1.973694,0.160812,7.182811,380.788164,1.843052,86.408756,282.375001,48.170707,9.465323,85.466012,5.944963,1.333403,12.642376,135.781923,5.895758,0.9269,0.031843,5.002185,852.530852,0.926571,0.654398,0.01958,4.055576,1561.949368,0.549649,25.026306,23.213423,25.992115,31.575217,25.017406,0.197959,0.001478,2.306984,4022.417377,0.196309
371,6.848258,2.014442,13.427571,119.367985,5.978259,0.418243,0.007551,3.321984,2016.922104,0.367971,0.232582,0.003514,-99,-99,-99,499.339333,9517.162878,117.186696,1.916911,481.328644,1.217291,0.054928,5.811695,702.563499,1.195594,4.517957,0.760397,11.186381,200.790865,4.420177,0.029952,0.000032,0.915592,27880.74599,0.029928,0.188939,0.001327,2.288545,4457.404997,0.185184,0.101156,0.000441,1.637364,9397.024455,0.090192,5.290282,1.040038,12.109844,159.193036,5.185144,2.832362,0.345489,8.664117,335.608016,2.525378,0.838644,0.025159,4.844857,995.740928,0.837972,141.748475,752.92866,62.613918,6.486978,138.296208,1.973115,0.156911,7.297911,405.439439,1.825584,91.776476,306.247905,50.57534,9.513355,90.921066,6.051506,1.335049,12.98571,144.56344,5.994912,0.929532,0.030881,5.101185,912.59917,0.929189,0.644867,0.017612,4.154338,1487.386779,0.588905,26.026885,24.21068,26.992934,32.592828,26.017301,0.194269,0.001371,2.327518,4439.997589,0.192711
372,6.253223,1.819591,12.198679,105.58831,5.606078,0.462577,0.010264,3.31111,1487.8044,0.413411,0.258417,0.004776,-99,-99,-99,368.366891,5863.268482,94.958854,2.111419,352.787482,1.31863,0.072994,5.706731,525.785766,1.286942,4.089075,0.699072,10.053005,178.305474,3.995785,0.033457,0.000045,0.914371,20077.4787,0.033428,0.207769,0.0018,2.267119,3277.767215,0.203443,0.111977,0.00061,1.625597,7105.800507,0.099266,5.194225,1.125155,11.335596,131.110689,5.086084,2.799414,0.381288,8.127987,284.23202,2.481659,0.836437,0.028033,4.571854,803.099148,0.83571,113.861407,544.992905,53.010938,6.490996,110.948487,1.972381,0.171933,6.919078,329.263114,1.852743,74.204266,224.09932,42.972872,9.4522,73.519579,5.864932,1.399899,12.084886,118.560002,5.82011,0.921105,0.033963,4.798249,739.511887,0.920751,0.709692,0.025177,4.067429,1259.174819,0.610004,23.027619,21.227171,23.991246,29.580475,23.018779,0.212681,0.001841,2.301139,3233.444768,0.210976
373,6.755833,1.94851,13.374927,123.609723,5.988675,0.408206,0.007172,3.282549,2071.005056,0.359183,0.228036,0.003371,-99,-99,-99,513.857855,10481.17026,118.286597,1.930624,485.341858,1.223758,0.056912,5.810836,694.438214,1.188998,4.614119,0.797449,11.298409,197.116136,4.504809,0.029829,0.000032,0.913679,27999.54551,0.0298,0.184615,0.001268,2.261636,4578.065927,0.180737,0.099355,0.00043,1.615431,10216.74394,0.086315,5.169225,0.994205,11.967455,163.502355,5.060631,2.781929,0.336933,8.548059,364.883712,2.416806,0.83521,0.024961,4.834734,999.983768,0.834405,145.537885,797.398712,63.416655,6.32701,141.761257,1.973118,0.156902,7.297971,405.482473,1.825639,91.888399,312.840934,50.422476,9.977509,89.471389,6.271231,1.536504,13.144285,140.863129,6.090338,0.929531,0.030881,5.101185,912.598269,0.929189,0.64208,0.018659,4.103396,1501.653644,0.560559,26.026882,24.210665,26.992934,32.592795,26.017303,0.200483,0.001594,2.347722,4363.455347,0.194032
374,6.889023,1.967971,13.730116,128.235622,6.078076,0.395517,0.006578,3.279875,2244.633805,0.344048,0.220263,0.003115,-99,-99,0.192752,567.344246,12319.31979,126.384552,1.940821,532.873759,1.196148,0.052556,5.84735,751.425661,1.163094,4.755457,0.815623,11.676649,204.334779,4.648082,0.028828,0.000029,0.914137,30999.7113,0.028802,0.179257,0.001153,2.268434,5035.598688,0.175626,0.096132,0.000386,1.62016,10921.80437,0.084458,5.198441,0.969573,12.215889,173.641334,5.093159,2.787835,0.32489,8.724829,376.613944,2.449291,0.836019,0.024144,4.922778,1068.955562,0.835272,155.531499,877.249203,66.735415,6.335347,151.647123,1.970435,0.155282,7.395583,429.152404,1.79734,98.555295,348.258835,53.099542,10.379948,95.488252,6.319582,1.49618,13.434631,148.259472,6.146363,0.932054,0.029981,5.198443,975.877467,0.931656,0.625297,0.01717,4.127019,1623.668138,0.550913,27.029565,25.214413,27.994471,33.650947,27.018038,0.195058,0.001453,2.357163,4761.549535,0.188889
375,5.489588,1.629676,10.790061,100.917175,4.540001,0.454945,0.011177,3.131999,1204.376392,0.397498,0.252624,0.005337,-99,-99,0.171813,291.821783,4042.820378,80.933312,2.132017,277.574561,1.460756,0.102244,5.732545,409.363787,1.399736,3.94911,0.704389,9.483951,149.993515,3.872146,0.036013,0.000056,0.909919,15250.01422,0.035983,0.21149,0.002014,2.195827,2618.830851,0.207801,0.113296,0.000664,1.574221,5548.413003,0.102036,4.864268,1.065273,10.530814,113.862211,4.77943,2.605813,0.351101,7.5497,241.235348,2.346838,0.8283,0.029879,4.363818,663.044097,0.827604,101.722488,470.300245,48.092759,5.938957,99.394257,1.890837,0.178543,6.45744,276.39737,1.730134,61.220362,171.248579,37.236215,9.403385,59.210211,6.586876,2.331825,12.071376,96.749391,6.147595,0.91779,0.036667,4.593787,609.628607,0.917244,0.747659,0.037319,3.847164,1973.466308,0.517538,21.109163,19.396868,22.031029,26.505592,21.096604,0.254633,0.00359,2.366993,2493.795986,0.235437
